text_id,n_words,n_vowels,oov_rate,schwa_v1_AH0,schwa_v2_AH0_IH0,schwa_v3_all_unstressed,schwa_v4_AH_any,cond_entropy,marg_entropy,ttr,mean_word_length,mean_sentence_length,latinate_ratio,mean_syllables,fk_grade,meta_id,register,meta_source,meta_fileid,source_path
reuters_batch_0037,4111,5813,0.07029919727560205,0.2580423189403062,0.3404438327885773,0.4044383278857733,0.3210046447617409,3.0961847853063276,3.152756608600298,0.2904402821697884,4.817562636828022,25.067073170731707,0.06421795183653613,1.6166382875212844,13.262490329336519,reuters_batch_0037,news,reuters,batch_1110,nltk_multi_texts/reuters_batch_0037.txt
gutenberg_chesterton-ball_txt,35662,45096,0.0175817396668723,0.21296789072201525,0.28614511264857195,0.33149281532730174,0.28794128082313286,3.2053910086488933,3.2301376316793675,0.13723290897874488,4.2799618641691435,16.59469520707306,0.028209298412876452,1.3878077505468005,7.258062587210741,gutenberg_chesterton-ball_txt,literary_fiction,gutenberg,chesterton-ball.txt,nltk_multi_texts/gutenberg_chesterton-ball_txt.txt
reuters_batch_0027,2390,3257,0.10376569037656903,0.2591341725514277,0.3515505066011667,0.4172551427694197,0.3199263125575683,3.022306410316515,3.0948147900768483,0.32594142259414227,4.756485355648535,27.790697674418606,0.049372384937238493,1.596652719665272,14.088874185073468,reuters_batch_0027,news,reuters,batch_810,nltk_multi_texts/reuters_batch_0027.txt
inaugural_1941-Roosevelt_txt,1335,1857,0.00299625468164794,0.26440495422724825,0.3430263866451265,0.3984921917070544,0.3505654281098546,2.9255163899191157,3.0250779516970234,0.36254681647940074,4.423970037453183,19.63235294117647,0.04943820224719101,1.4891385767790262,9.638452853051334,inaugural_1941-Roosevelt_txt,oratorical,inaugural,1941-Roosevelt.txt,nltk_multi_texts/inaugural_1941-Roosevelt_txt.txt
movie_reviews_batch_0008,1189,1601,0.012615643397813289,0.22048719550281073,0.3004372267332917,0.3591505309181761,0.29918800749531543,3.0726593697605074,3.1715851177042214,0.45164003364171573,4.438183347350715,16.28767123287671,0.03532380151387721,1.4793944491169049,8.219046280401397,movie_reviews_batch_0008,reviews,movie_reviews,batch_16,nltk_multi_texts/movie_reviews_batch_0008.txt
inaugural_1957-Eisenhower_txt,1655,2165,0.0012084592145015106,0.23602771362586605,0.3039260969976905,0.3496535796766744,0.3113163972286374,3.1156506901806535,3.2070629268223594,0.3510574018126888,4.32809667673716,17.98913043478261,0.0404833836858006,1.407250755287009,8.031319781951925,inaugural_1957-Eisenhower_txt,oratorical,inaugural,1957-Eisenhower.txt,nltk_multi_texts/inaugural_1957-Eisenhower_txt.txt
movie_reviews_batch_0030,1268,1823,0.005520504731861199,0.20625342841470104,0.303894679100384,0.3664289632473944,0.2814042786615469,3.0463674274859445,3.146706442133843,0.45110410094637227,4.664826498422713,18.925373134328357,0.03943217665615142,1.5465299684542586,10.039949150148313,movie_reviews_batch_0030,reviews,movie_reviews,batch_60,nltk_multi_texts/movie_reviews_batch_0030.txt
reuters_batch_0007,2659,3724,0.06882286573899962,0.24946294307196562,0.33780880773361976,0.3976906552094522,0.30343716433942,3.089210263757989,3.161172913738906,0.34749905979691614,4.850695750282061,26.59,0.056412185031966905,1.5855584806318164,13.489690071455435,reuters_batch_0007,news,reuters,batch_210,nltk_multi_texts/reuters_batch_0007.txt
webtext_firefox_txt,30207,40252,0.084318204389711,0.16677432177283116,0.27186226771340555,0.345175395011428,0.2174550332902713,3.2815348011763414,3.3696937653072476,0.10467772370642567,5.077035124308935,76.66751269035532,0.033866322375608306,1.6313437282749033,33.56018594288244,webtext_firefox_txt,web_informal,webtext,firefox.txt,nltk_multi_texts/webtext_firefox_txt.txt
reuters_batch_0034,3177,4529,0.06515580736543909,0.2466328107750055,0.3360565246191212,0.3983219253698388,0.3029366306027821,3.1037833084357853,3.170881169899659,0.334592382751023,4.944916587976078,25.416,0.051621026125275415,1.6156751652502361,13.387206949952787,reuters_batch_0034,news,reuters,batch_1020,nltk_multi_texts/reuters_batch_0034.txt
inaugural_1829-Jackson_txt,1128,1728,0.00975177304964539,0.29050925925925924,0.3854166666666667,0.4357638888888889,0.36516203703703703,2.9044341705965606,2.997745706395536,0.4432624113475177,4.959219858156028,45.12,0.09397163120567376,1.6826241134751774,21.861764539007094,inaugural_1829-Jackson_txt,oratorical,inaugural,1829-Jackson.txt,nltk_multi_texts/inaugural_1829-Jackson_txt.txt
reuters_batch_0002,2442,3426,0.08681408681408681,0.2533566841798015,0.3385872737886748,0.4048453006421483,0.3172796263864565,3.0623951848756787,3.132277795394171,0.35176085176085176,4.908271908271908,25.175257731958762,0.042997542997543,1.6294021294021295,13.455295642409045,reuters_batch_0002,news,reuters,batch_60,nltk_multi_texts/reuters_batch_0002.txt
gutenberg_carroll-alice_txt,25501,30391,0.007882043841417984,0.1961106906649995,0.2563916949096772,0.2928498568655194,0.2600111875226218,3.2865695995453503,3.334344874396059,0.09685894670797224,4.005921336418179,15.692923076923076,0.01372495196266813,1.2859887847535392,5.704907660091763,gutenberg_carroll-alice_txt,literary_fiction,gutenberg,carroll-alice.txt,nltk_multi_texts/gutenberg_carroll-alice_txt.txt
inaugural_1961-Kennedy_txt,1365,1829,0.0,0.22525970475669765,0.2903225806451613,0.34117003827227993,0.302351011481684,3.13713244206497,3.2405796019998125,0.3868131868131868,4.373626373626373,26.25,0.035897435897435895,1.449084249084249,11.74669413919414,inaugural_1961-Kennedy_txt,oratorical,inaugural,1961-Kennedy.txt,nltk_multi_texts/inaugural_1961-Kennedy_txt.txt
movie_reviews_batch_0009,1037,1481,0.01639344262295082,0.21674544226873735,0.2937204591492235,0.36056718433490886,0.28089128966914245,3.0606319843592447,3.2035939323917937,0.4686595949855352,4.682738669238187,16.46031746031746,0.027965284474445518,1.56702025072324,9.320362768058043,movie_reviews_batch_0009,reviews,movie_reviews,batch_18,nltk_multi_texts/movie_reviews_batch_0009.txt
webtext_overheard_txt,37187,43108,0.016780057546992227,0.1308109863598404,0.17711329683585414,0.22346200241254524,0.1998468961677647,3.4154941664034806,3.454738865459996,0.10802162045876247,3.8281119746147847,8.440081706763504,0.014386748057116735,1.2586925538494635,2.5542040010614393,webtext_overheard_txt,web_informal,webtext,overheard.txt,nltk_multi_texts/webtext_overheard_txt.txt
inaugural_2017-Trump_txt,1451,2076,0.0006891798759476223,0.2634874759152216,0.3126204238921002,0.371868978805395,0.33188824662813105,3.0121589396842374,3.1295208750633754,0.3645761543762922,4.60854583046175,16.122222222222224,0.04066161268090972,1.552722260509993,9.019789340684586,inaugural_2017-Trump_txt,oratorical,inaugural,2017-Trump.txt,nltk_multi_texts/inaugural_2017-Trump_txt.txt
shakespeare_dream_xml,19793,21982,0.04142878795533775,0.13988718042034393,0.1798744427258666,0.21576744609225731,0.20102811391138203,3.287581700228341,3.3382639007811545,0.13853382508967818,4.229374021118577,79.48995983935743,0.012529682210882635,1.3015207396554338,30.769029065283515,shakespeare_dream_xml,drama,shakespeare,dream.xml,nltk_multi_texts/shakespeare_dream_xml.txt
reuters_batch_0031,3941,5768,0.0674955595026643,0.2656033287101248,0.3562760055478502,0.42319694868238555,0.3248959778085992,3.0688655711530033,3.1232376537486597,0.30017761989342806,4.894696777467648,24.943037974683545,0.05353971073331642,1.6472976401928445,13.575896964402148,reuters_batch_0031,news,reuters,batch_930,nltk_multi_texts/reuters_batch_0031.txt
shakespeare_hamlet_xml,26882,30246,0.03835280113086824,0.14934206176023276,0.18835548502281294,0.2252198637836408,0.2116643523110494,3.2848224419184646,3.3464636350836545,0.1316494308459192,4.305780819879473,68.40203562340967,0.018711405401383826,1.3145599285767429,26.598601050335336,shakespeare_hamlet_xml,drama,shakespeare,hamlet.xml,nltk_multi_texts/shakespeare_hamlet_xml.txt
gutenberg_austen-emma_txt,35768,45643,0.012860657571013196,0.1915518261288697,0.25342330696930526,0.310474771596959,0.2615516070372237,3.2224616665913604,3.2780509154809683,0.09818832475956162,4.22190225900246,20.06057206954571,0.025385819727130395,1.4024826660702303,8.782918566751547,gutenberg_austen-emma_txt,literary_fiction,gutenberg,austen-emma.txt,nltk_multi_texts/gutenberg_austen-emma_txt.txt
reuters_batch_0032,3235,4534,0.0884080370942813,0.2567269519188355,0.34296426996029994,0.4058226731363035,0.3171592412880459,3.077860582626277,3.1404422504876357,0.3125193199381762,4.822565687789799,23.613138686131386,0.05100463678516229,1.6126738794435858,12.648675865025556,reuters_batch_0032,news,reuters,batch_960,nltk_multi_texts/reuters_batch_0032.txt
reuters_batch_0015,3447,4688,0.10008703220191471,0.2521331058020478,0.3410836177474403,0.4014505119453925,0.3244453924914676,3.053120309150068,3.1227541597724406,0.29532927183057733,4.790542500725269,26.72093023255814,0.04931824775166812,1.5935596170583115,13.635166271985753,reuters_batch_0015,news,reuters,batch_450,nltk_multi_texts/reuters_batch_0015.txt
state_union_2002-GWBush_txt,3906,5701,0.002048131080389145,0.25995439396597086,0.339414137870549,0.39659708823013506,0.3166111208559902,3.1220238316948614,3.1853571347508147,0.31080389144905274,4.792114695340501,13.802120141342757,0.045570916538658475,1.5890937019969278,8.544132538687425,state_union_2002-GWBush_txt,oratorical,state_union,2002-GWBush.txt,nltk_multi_texts/state_union_2002-GWBush_txt.txt
state_union_1989-Bush_txt,4770,6849,0.0008385744234800838,0.25638779383851656,0.3347934004964228,0.3809315228500511,0.32223682289385314,3.1157279289788846,3.1778845931636006,0.2809224318658281,4.574633123689727,16.391752577319586,0.05450733752620545,1.5308176100628932,8.866431303896782,state_union_1989-Bush_txt,oratorical,state_union,1989-Bush.txt,nltk_multi_texts/state_union_1989-Bush_txt.txt
state_union_1972-Nixon_txt,3989,5767,0.010779644021057909,0.25125715276573607,0.3384775446505982,0.3944858678689093,0.317149297728455,3.0795656337633606,3.1448765327683397,0.27224868388067186,4.675106542993231,22.794285714285714,0.06141890198044623,1.568563549761845,11.8088213157612,state_union_1972-Nixon_txt,oratorical,state_union,1972-Nixon.txt,nltk_multi_texts/state_union_1972-Nixon_txt.txt
movie_reviews_batch_0029,1038,1483,0.029865125240847785,0.2528658125421443,0.33041132838840187,0.4059339177343223,0.3196223870532704,3.0166537073980013,3.1041953362887735,0.5105973025048169,4.732177263969171,20.76,0.07610789980732177,1.6011560693641618,11.40004161849711,movie_reviews_batch_0029,reviews,movie_reviews,batch_58,nltk_multi_texts/movie_reviews_batch_0029.txt
gutenberg_bible-kjv_txt,37077,41746,0.03441486635919842,0.23384276337852727,0.27799070569635415,0.31660518373017776,0.320030661620275,3.1454699704014293,3.193458894491433,0.06448741807589611,3.956765649863797,26.00070126227209,0.009304959948215875,1.2715969468943011,9.555117465638869,gutenberg_bible-kjv_txt,literary_fiction,gutenberg,bible-kjv.txt,nltk_multi_texts/gutenberg_bible-kjv_txt.txt
state_union_1980-Carter_txt,3398,5183,0.0005885815185403178,0.27686667952923016,0.35847964499324714,0.4256222265097434,0.3295388770982057,3.034424032669723,3.1129507538605257,0.2807533843437316,4.736021188934667,20.71951219512195,0.06886403766921718,1.6262507357268983,11.68036843767496,state_union_1980-Carter_txt,oratorical,state_union,1980-Carter.txt,nltk_multi_texts/state_union_1980-Carter_txt.txt
gutenberg_whitman-leaves_txt,34662,42325,0.02388783105418037,0.21495569994093325,0.28389840519787357,0.32500886001181334,0.2946012994683993,3.2206910265655067,3.2473014844922314,0.17731233050602965,4.213461427499856,31.829201101928376,0.021002827303675496,1.3565864635624025,12.83110869978842,gutenberg_whitman-leaves_txt,literary_fiction,gutenberg,whitman-leaves.txt,nltk_multi_texts/gutenberg_whitman-leaves_txt.txt
reuters_batch_0039,3519,5085,0.06933788007956806,0.25958702064896755,0.3506391347099312,0.41907571288102263,0.31799410029498526,3.0888158634172944,3.144571542044541,0.3140096618357488,4.950554134697358,26.458646616541355,0.059676044330775786,1.6368286445012787,14.043450185566218,reuters_batch_0039,news,reuters,batch_1170,nltk_multi_texts/reuters_batch_0039.txt
movie_reviews_batch_0037,1298,1725,0.012326656394453005,0.19594202898550725,0.2672463768115942,0.336231884057971,0.27304347826086955,3.1007054078276197,3.2302654082166864,0.43836671802773497,4.399845916795069,13.244897959183673,0.02465331278890601,1.4329738058551618,6.484601113172541,movie_reviews_batch_0037,reviews,movie_reviews,batch_74,nltk_multi_texts/movie_reviews_batch_0037.txt
inaugural_1809-Madison_txt,1173,1764,0.008525149190110827,0.2732426303854875,0.37244897959183676,0.43594104308390025,0.3486394557823129,2.9177429409743807,3.0242429954386325,0.4416027280477408,4.863597612958227,55.857142857142854,0.060528559249786874,1.6325660699062234,25.45856533917915,inaugural_1809-Madison_txt,oratorical,inaugural,1809-Madison.txt,nltk_multi_texts/inaugural_1809-Madison_txt.txt
reuters_batch_0019,3603,5055,0.08381903968914793,0.2613254203758655,0.34678536102868446,0.4075173095944609,0.31711177052423345,3.083913280122447,3.1606034021395777,0.3041909519844574,4.8165417707466,25.735714285714284,0.04829308909242298,1.6197613100194284,13.560112029657827,reuters_batch_0019,news,reuters,batch_570,nltk_multi_texts/reuters_batch_0019.txt
inaugural_1801-Jefferson_txt,1722,2471,0.006968641114982578,0.2727640631323351,0.3468231485228652,0.39700526102792394,0.36624848239579116,2.946540608106652,3.024371426498612,0.39256678281068524,4.728803716608595,42.0,0.070267131242741,1.5598141695702672,19.195807200929156,inaugural_1801-Jefferson_txt,oratorical,inaugural,1801-Jefferson.txt,nltk_multi_texts/inaugural_1801-Jefferson_txt.txt
reuters_batch_0016,3512,5074,0.06235763097949886,0.27177769018525816,0.35474970437524633,0.42136381553015373,0.32735514387071346,3.048918250343499,3.1194266112863325,0.3103644646924829,4.906890660592255,24.55944055944056,0.05466970387243736,1.6449316628701594,13.398375440049701,reuters_batch_0016,news,reuters,batch_480,nltk_multi_texts/reuters_batch_0016.txt
movie_reviews_batch_0031,1203,1747,0.00914380714879468,0.22724670864338867,0.31425300515168864,0.3983972524327418,0.28506010303377216,3.0693769446639836,3.1688407592852887,0.4837905236907731,4.733167082294265,18.227272727272727,0.05070656691604322,1.571072319201995,10.057289730219907,movie_reviews_batch_0031,reviews,movie_reviews,batch_62,nltk_multi_texts/movie_reviews_batch_0031.txt
inaugural_2013-Obama_txt,2068,2865,0.0019342359767891683,0.2450261780104712,0.3019197207678883,0.35706806282722514,0.3169284467713787,3.116539960768133,3.19484562779719,0.3646034816247582,4.5,22.977777777777778,0.045938104448742745,1.516441005802708,11.265337201805291,inaugural_2013-Obama_txt,oratorical,inaugural,2013-Obama.txt,nltk_multi_texts/inaugural_2013-Obama_txt.txt
state_union_2001-GWBush-2_txt,3019,4394,0.0029811195760185492,0.25580336822940375,0.32726445152480654,0.38643604915794266,0.31998179335457444,3.06558753473131,3.1374902901043193,0.3097052003974826,4.648559125538258,14.24056603773585,0.04604173567406426,1.5717124875786683,8.510028108145267,state_union_2001-GWBush-2_txt,oratorical,state_union,2001-GWBush-2.txt,nltk_multi_texts/state_union_2001-GWBush-2_txt.txt
movie_reviews_batch_0035,1282,1800,0.0218408736349454,0.22777777777777777,0.3138888888888889,0.3788888888888889,0.29444444444444445,3.0173648174389465,3.1330789501116634,0.4672386895475819,4.585803432137285,20.677419354838708,0.05070202808112324,1.5195007800312013,10.404302752755274,movie_reviews_batch_0035,reviews,movie_reviews,batch_70,nltk_multi_texts/movie_reviews_batch_0035.txt
reuters_batch_0000,4345,6284,0.06490218642117376,0.25684277530235516,0.3432527052832591,0.408497772119669,0.3107893061744112,3.088403673049868,3.153915753180753,0.29228998849252014,4.8821634062140395,24.005524861878452,0.05822784810126582,1.628078250863061,12.983478056316716,reuters_batch_0000,news,reuters,batch_0,nltk_multi_texts/reuters_batch_0000.txt
state_union_1994-Clinton_txt,7328,10211,0.0004093886462882096,0.2238762119283126,0.2973264126921947,0.34883948682793064,0.28763098619136224,3.187039790694642,3.2320851851858694,0.20987991266375547,4.506686681222708,18.45843828715365,0.03889192139737991,1.4893558951965065,9.183190495308704,state_union_1994-Clinton_txt,oratorical,state_union,1994-Clinton.txt,nltk_multi_texts/state_union_1994-Clinton_txt.txt
reuters_batch_0024,4143,6027,0.06879073135409124,0.2681267629002821,0.3549029367844699,0.42027542724406836,0.32337813174050106,3.0465050523373667,3.1130449509352767,0.29881728216268405,4.949312092686459,26.056603773584907,0.06130823075066377,1.6529085203958485,14.076396012369127,reuters_batch_0024,news,reuters,batch_720,nltk_multi_texts/reuters_batch_0024.txt
state_union_1991-Bush-2_txt,2856,3964,0.0014005602240896359,0.260343087790111,0.3297174571140262,0.38118062563067606,0.3246720484359233,3.0920519694044675,3.16676369594981,0.30567226890756305,4.459033613445378,15.692307692307692,0.0430672268907563,1.492296918767507,8.139103641456586,state_union_1991-Bush-2_txt,oratorical,state_union,1991-Bush-2.txt,nltk_multi_texts/state_union_1991-Bush-2_txt.txt
state_union_1993-Clinton_txt,6936,9700,0.0007208765859284891,0.2334020618556701,0.3102061855670103,0.36041237113402064,0.3,3.1284684558939455,3.1854741149412966,0.20025951557093424,4.453575547866206,23.917241379310344,0.04757785467128028,1.4942329873125721,11.369673388219386,state_union_1993-Clinton_txt,oratorical,state_union,1993-Clinton.txt,nltk_multi_texts/state_union_1993-Clinton_txt.txt
state_union_1951-Truman_txt,3982,5698,0.0020090406830738324,0.2427167427167427,0.3216918216918217,0.383994383994384,0.3087048087048087,3.0967401976562288,3.1726966072263036,0.24886991461577096,4.556504269211452,16.386831275720166,0.05951783023606228,1.5354093420391763,8.91869443359315,state_union_1951-Truman_txt,oratorical,state_union,1951-Truman.txt,nltk_multi_texts/state_union_1951-Truman_txt.txt
movie_reviews_batch_0006,1081,1501,0.012025901942645698,0.20586275816122585,0.29646902065289804,0.3524317121918721,0.2864756828780813,3.0561366903287115,3.1740496017165634,0.4690101757631822,4.50508788159112,20.01851851851852,0.03885291396854764,1.5337650323774283,10.31564960427588,movie_reviews_batch_0006,reviews,movie_reviews,batch_12,nltk_multi_texts/movie_reviews_batch_0006.txt
reuters_batch_0013,2526,3533,0.0855106888361045,0.2581375601471837,0.3529578262100198,0.4172091706764789,0.31021794508915934,3.089758507363819,3.1670506662197155,0.32304038004750596,4.878068091844814,24.057142857142857,0.053840063341250986,1.6191607284243863,12.898382309693474,reuters_batch_0013,news,reuters,batch_390,nltk_multi_texts/reuters_batch_0013.txt
reuters_batch_0010,3781,5446,0.06585559375826501,0.2651487330150569,0.34943077488064633,0.41553433712816745,0.3226221079691517,3.0763710339902217,3.1428159181020434,0.29754033324517326,4.884157630256546,25.039735099337747,0.058714625760380855,1.6247024596667548,13.346985712809431,reuters_batch_0010,news,reuters,batch_300,nltk_multi_texts/reuters_batch_0010.txt
inaugural_1997-Clinton_txt,2150,2973,0.0009302325581395349,0.2697611839892365,0.32727884291960985,0.3784056508577195,0.3481331987891019,3.0135456082325134,3.1084541079041674,0.3302325581395349,4.486976744186046,19.36936936936937,0.05116279069767442,1.5111627906976743,9.795774984286613,inaugural_1997-Clinton_txt,oratorical,inaugural,1997-Clinton.txt,nltk_multi_texts/inaugural_1997-Clinton_txt.txt
state_union_1983-Reagan_txt,5503,8274,0.0010903143739778303,0.2622673434856176,0.3496495044718395,0.4070582547739908,0.33152042542905485,3.059538446665572,3.1170450163041536,0.26512811193894237,4.74359440305288,21.165384615384614,0.05960385244412139,1.6045793203707068,11.598535980374344,state_union_1983-Reagan_txt,oratorical,state_union,1983-Reagan.txt,nltk_multi_texts/state_union_1983-Reagan_txt.txt
state_union_1990-Bush_txt,3737,5292,0.0010703773080010704,0.26549508692365836,0.33049886621315194,0.38340891912320485,0.3337112622826909,3.0699637664353228,3.136736695295876,0.28284720363928284,4.456515921862456,18.77889447236181,0.050575327803050574,1.5226117206315226,9.700587147673076,state_union_1990-Bush_txt,oratorical,state_union,1990-Bush.txt,nltk_multi_texts/state_union_1990-Bush_txt.txt
movie_reviews_batch_0007,1702,2229,0.01762632197414806,0.19470614625392552,0.2597577388963661,0.3315388066397488,0.2687303723642889,3.144430930968202,3.2271910547159672,0.38660399529964745,4.309635722679201,14.423728813559322,0.018213866039952998,1.428319623971798,6.889425800155351,movie_reviews_batch_0007,reviews,movie_reviews,batch_14,nltk_multi_texts/movie_reviews_batch_0007.txt
reuters_batch_0017,3903,5628,0.07583909812964386,0.27007818052594174,0.35696517412935325,0.42803837953091683,0.3319118692253021,3.044263752317551,3.106857396376,0.28670253651037664,4.838329490135793,22.958823529411763,0.07020240840379195,1.6428388419164746,12.74943951108499,reuters_batch_0017,news,reuters,batch_510,nltk_multi_texts/reuters_batch_0017.txt
state_union_2000-Clinton_txt,8932,12722,0.0016793551276309898,0.23596918723471152,0.3111146046219148,0.3651155478698318,0.2918566263166169,3.188708256992505,3.244902010454929,0.20264218540080609,4.566054635020152,18.08097165991903,0.048701298701298704,1.5249664128974474,9.456182619558302,state_union_2000-Clinton_txt,oratorical,state_union,2000-Clinton.txt,nltk_multi_texts/state_union_2000-Clinton_txt.txt
state_union_1946-Truman_txt,26604,42790,0.002819124943617501,0.2939939238139752,0.38163122224818885,0.4423229726571629,0.35788735685907924,2.9707498818317983,3.030781655715173,0.11825289430160878,5.156517816869644,21.842364532019705,0.09258006314839874,1.736468200270636,13.418846930681191,state_union_1946-Truman_txt,oratorical,state_union,1946-Truman.txt,nltk_multi_texts/state_union_1946-Truman_txt.txt
shakespeare_othello_xml,26737,30417,0.04443280846766653,0.14199296446066345,0.1792747476739981,0.2360193312949995,0.1988361771377848,3.2360741956489694,3.3513955096978796,0.11852489060103975,4.2594905935594864,61.183066361556065,0.018027452593783896,1.3487302240341101,24.18641252460937,shakespeare_othello_xml,drama,shakespeare,othello.xml,nltk_multi_texts/shakespeare_othello_xml.txt
reuters_batch_0008,3579,5024,0.0709695445655211,0.2549761146496815,0.3375796178343949,0.4114251592356688,0.31110668789808915,3.103653853982826,3.1693608560476654,0.29896619167365185,4.778150321318805,26.124087591240876,0.04330818664431405,1.5906677842972898,13.368274015291963,reuters_batch_0008,news,reuters,batch_240,nltk_multi_texts/reuters_batch_0008.txt
reuters_batch_0035,2419,3340,0.09011988424968996,0.2622754491017964,0.3568862275449102,0.4098802395209581,0.31766467065868265,3.032275812653109,3.1178080592902715,0.3497312939231087,4.865233567589913,22.60747663551402,0.05291442744935924,1.6060355518809426,12.17813540004559,reuters_batch_0035,news,reuters,batch_1050,nltk_multi_texts/reuters_batch_0035.txt
shakespeare_macbeth_xml,21392,23731,0.041277112939416605,0.16092874299439552,0.19699970502717964,0.2225359234756226,0.2268340988580338,3.254977916643007,3.311534620811866,0.14281039640987284,4.358077786088257,55.276485788113696,0.016361256544502618,1.3025430067314885,21.337836936795906,shakespeare_macbeth_xml,drama,shakespeare,macbeth.xml,nltk_multi_texts/shakespeare_macbeth_xml.txt
gutenberg_chesterton-brown_txt,34993,44079,0.017289172120138314,0.21640690578279906,0.28439846638989086,0.3314276639669684,0.29122711495269854,3.197163612530244,3.2278985948033263,0.14374303432114993,4.293487268882348,18.92536506219578,0.026748206784213985,1.3891063927071128,8.182347808200287,gutenberg_chesterton-brown_txt,literary_fiction,gutenberg,chesterton-brown.txt,nltk_multi_texts/gutenberg_chesterton-brown_txt.txt
inaugural_2009-Obama_txt,2385,3178,0.0020964360587002098,0.23757079924480806,0.29672750157331657,0.34896161107614854,0.30679672750157333,3.1521319449638705,3.2296700850566062,0.3672955974842767,4.416352201257862,21.681818181818183,0.042348008385744235,1.4633123689727463,10.1329950447875,inaugural_2009-Obama_txt,oratorical,inaugural,2009-Obama.txt,nltk_multi_texts/inaugural_2009-Obama_txt.txt
reuters_batch_0014,4337,6258,0.05234032741526401,0.26286353467561524,0.3464365612016619,0.41003515500159793,0.32246724193032916,3.0750557635930624,3.132973705105571,0.2879870878487434,4.925755130274383,23.192513368983956,0.04934286373068942,1.6320036891860734,12.712723746299414,reuters_batch_0014,news,reuters,batch_420,nltk_multi_texts/reuters_batch_0014.txt
reuters_batch_0003,3633,5337,0.0685383980181668,0.2580101180438449,0.3460745737305602,0.4148397976391231,0.3198426082068578,3.0858777108256703,3.15509326320413,0.30993669143958164,4.926782273603083,24.38255033557047,0.06220754197632811,1.66336361134049,13.54688524469027,reuters_batch_0003,news,reuters,batch_90,nltk_multi_texts/reuters_batch_0003.txt
movie_reviews_batch_0017,1339,1816,0.020164301717699777,0.21696035242290748,0.29625550660792954,0.3568281938325991,0.2868942731277533,3.0749176111134426,3.153945170763926,0.48618371919342795,4.638536221060493,14.554347826086957,0.035847647498132934,1.5011202389843166,7.79941447218885,movie_reviews_batch_0017,reviews,movie_reviews,batch_34,nltk_multi_texts/movie_reviews_batch_0017.txt
inaugural_1813-Madison_txt,1209,1807,0.008271298593879239,0.2827891532927504,0.3669064748201439,0.423907028223575,0.3536247924737133,2.95757660770677,3.0580121404879548,0.42762613730355664,4.822167080231597,36.63636363636363,0.06368899917287014,1.6344086021505377,17.984203323558166,inaugural_1813-Madison_txt,oratorical,inaugural,1813-Madison.txt,nltk_multi_texts/inaugural_1813-Madison_txt.txt
reuters_batch_0025,3540,5114,0.07175141242937853,0.26945639421196715,0.35960109503324206,0.4219788815017599,0.32733672272193975,3.042672703384161,3.106876040085715,0.3132768361581921,4.877966101694915,25.83941605839416,0.05903954802259887,1.6423728813559322,13.867372262773724,reuters_batch_0025,news,reuters,batch_750,nltk_multi_texts/reuters_batch_0025.txt
state_union_1977-Ford_txt,4683,7281,0.001067691650651292,0.2734514489767889,0.36121411893970606,0.42727647301194893,0.3304491141326741,3.062033311493687,3.119774640419712,0.28720905402519753,4.863762545376895,21.781395348837208,0.07516549220585095,1.6707238949391416,12.619286146328385,state_union_1977-Ford_txt,oratorical,state_union,1977-Ford.txt,nltk_multi_texts/state_union_1977-Ford_txt.txt
movie_reviews_batch_0040,1189,1535,0.01934398654331371,0.19218241042345277,0.26188925081433223,0.31140065146579804,0.2488599348534202,3.1960769201273647,3.3098583445068397,0.4449116904962153,4.411269974768714,17.231884057971016,0.027754415475189236,1.4129520605550883,7.803269097158736,movie_reviews_batch_0040,reviews,movie_reviews,batch_80,nltk_multi_texts/movie_reviews_batch_0040.txt
webtext_wine_txt,23449,30864,0.045545652266621175,0.20836573354069465,0.2732957490927942,0.35345386210471746,0.28573742871954383,3.1484011856621876,3.2013710609615793,0.11407735937566633,4.630346709881018,8.17893268224625,0.036163589065631795,1.4962258518486928,5.255248797890616,webtext_wine_txt,web_informal,webtext,wine.txt,nltk_multi_texts/webtext_wine_txt.txt
shakespeare_merchant_xml,25529,28492,0.03979787692428219,0.13761757686368103,0.18110346764003932,0.22034255229538116,0.1983363751228415,3.2949455367119778,3.3504071690741593,0.1183751811665165,4.1756825570919345,71.31005586592178,0.013670727408045752,1.3015785968898115,27.57954923100927,shakespeare_merchant_xml,drama,shakespeare,merchant.xml,nltk_multi_texts/shakespeare_merchant_xml.txt
inaugural_1797-Adams_txt,2315,3573,0.009071274298056155,0.30730478589420657,0.3809123985446404,0.4444444444444444,0.38231178281556116,2.864109876678102,2.9499676284030674,0.34211663066954645,4.854427645788337,62.567567567567565,0.09632829373650108,1.6755939524838013,28.58335999066021,inaugural_1797-Adams_txt,oratorical,inaugural,1797-Adams.txt,nltk_multi_texts/inaugural_1797-Adams_txt.txt
inaugural_1853-Pierce_txt,3324,5066,0.00842358604091456,0.280497433872878,0.3580734307145677,0.4198578760363206,0.3485984998026056,3.016643929958362,3.070158644927143,0.33212996389891697,4.907942238267148,31.96153846153846,0.08243080625752106,1.6504211793020458,16.34996991576414,inaugural_1853-Pierce_txt,oratorical,inaugural,1853-Pierce.txt,nltk_multi_texts/inaugural_1853-Pierce_txt.txt
